price,param1,param2,userScore,criticScore,status
339.0,0.9653928279876709,0.29198065400123596,6.0,74.0,0.0
162.0,0.9935607314109802,0.04557421803474426,4.0,74.0,0.0
70.0,0.9996732473373413,6.567873060703278e-05,4.3,74.0,0.0
48.0,0.9653975367546082,0.19674959778785706,6.1,74.0,0.0
138.0,0.5883626937866211,0.7009055018424988,5.4,74.0,0.0
36.0,0.9999046921730042,3.022577402589377e-05,4.9,74.0,0.0
50.0,0.9639233350753784,0.23283404111862183,6.3,73.0,0.0
78.0,0.9991247057914734,0.007663339376449585,6.4,73.0,0.0
80.0,0.9915810823440552,0.05098825693130493,6.1,73.0,0.0
68.0,0.9995573163032532,0.003670930862426758,6.5,73.0,0.0
45.0,0.9880165457725525,0.039806097745895386,5.4,73.0,0.0
349.0,0.5271493792533875,0.8420608043670654,4.9,73.0,0.0
68.0,0.9996100664138794,0.0014640092849731445,5.6,73.0,0.0
57.0,0.9987244606018066,0.020180940628051758,5.3,73.0,0.0
78.0,0.9839984178543091,0.14715948700904846,8.6,73.0,1.0
199.0,0.9434677362442017,0.06787329912185669,5.5,73.0,0.0
108.0,0.995416522026062,0.016567349433898926,5.8,73.0,0.0
99.0,0.9870314598083496,0.05489584803581238,8.5,73.0,1.0
68.0,0.9866000413894653,0.01330035924911499,6.0,73.0,0.0
48.0,0.9982644319534302,0.0006250441074371338,6.0,73.0,0.0
37.0,0.9995484352111816,0.005274862051010132,5.1,73.0,0.0
50.0,0.601407527923584,0.5809378027915955,6.3,73.0,0.0
36.0,0.0689687728881836,0.9690943956375122,8.5,73.0,1.0
198.0,0.999965250492096,6.877956820972031e-06,6.1,72.0,0.0
31.0,0.9999392032623291,0.0015082359313964844,4.5,72.0,0.0
59.0,0.14595210552215576,0.9253215789794922,8.6,72.0,1.0
188.0,0.45134514570236206,0.8041332960128784,5.0,72.0,0.0
37.0,0.9368289113044739,0.3738939166069031,5.3,72.0,0.0
48.0,0.9897298216819763,0.06005293130874634,5.5,72.0,0.0
169.0,0.9999988079071045,0.00012788176536560059,4.6,72.0,0.0
48.0,0.995384693145752,0.0029662251472473145,5.0,72.0,0.0
88.0,0.9995734691619873,0.0008172094821929932,6.0,72.0,0.0
36.0,0.9997599720954895,0.00016444921493530273,8.7,72.0,1.0
68.0,0.9736613631248474,0.017380088567733765,5.9,72.0,0.0
25.0,0.8995518088340759,0.0696745216846466,8.7,72.0,1.0
48.0,0.011279046535491943,0.9972615838050842,4.7,72.0,0.0
338.0,0.9989712238311768,0.004648923873901367,5.4,72.0,0.0
68.0,0.9562928676605225,0.05581548810005188,8.6,72.0,1.0
0.0,0.9997948408126831,0.004324734210968018,5.3,72.0,0.0
36.0,0.7442511320114136,0.7678269743919373,5.9,71.0,0.0
36.0,0.9807354211807251,0.11920368671417236,8.6,71.0,1.0
75.0,0.9988051056861877,0.014427810907363892,5.1,71.0,0.0
238.0,0.9999574422836304,1.1855121556436643e-05,4.2,71.0,0.0
0.0,0.999441385269165,0.005520254373550415,5.7,71.0,0.0
22.0,0.01238444447517395,0.9971681833267212,8.2,71.0,1.0
41.0,0.5814302563667297,0.7865551114082336,8.2,71.0,1.0
38.0,0.9944750070571899,0.03774076700210571,5.2,71.0,0.0
138.0,0.9986922740936279,0.010188817977905273,5.7,70.0,0.0
0.0,0.9987525343894958,0.013971418142318726,4.0,70.0,0.0
44.0,0.9713576436042786,0.09035155177116394,8.2,70.0,1.0
68.0,0.9994899034500122,0.007829129695892334,7.9,70.0,1.0
88.0,0.9643751382827759,0.07917696237564087,5.4,70.0,0.0
50.0,0.8116962909698486,0.699578583240509,7.9,70.0,1.0
48.0,0.7674859762191772,0.6876798868179321,8.5,70.0,1.0
37.0,0.16259172558784485,0.967022716999054,3.5,70.0,0.0
160.0,0.1589449644088745,0.9598510265350342,5.6,70.0,0.0
79.0,0.9975602030754089,0.026343047618865967,7.8,70.0,1.0
48.0,0.9973995089530945,0.012053757905960083,5.1,70.0,0.0
36.0,0.14812839031219482,0.9188005924224854,7.8,70.0,1.0
28.0,0.121426522731781,0.9692598581314087,8.7,70.0,1.0
100.0,0.9939454793930054,0.044758737087249756,8.4,70.0,1.0
68.0,0.9497865438461304,0.04582422971725464,5.6,70.0,0.0
68.0,0.9854576587677002,0.06997856497764587,5.6,70.0,0.0
48.0,0.5359838604927063,0.86150062084198,8.7,70.0,1.0
37.0,0.1371525526046753,0.9306729435920715,8.6,70.0,1.0
36.0,0.2106907069683075,0.8698002696037292,7.8,69.0,1.0
70.0,0.9998586773872375,0.0034275054931640625,3.8,69.0,0.0
43.0,0.5425357222557068,0.8369701504707336,8.0,69.0,1.0
36.0,0.9034605026245117,0.572322428226471,9.7,69.0,1.0
79.0,0.822353720664978,0.7175952196121216,8.2,69.0,1.0
99.0,0.9904859066009521,0.04399868845939636,8.1,69.0,1.0
80.0,0.984601616859436,0.04181632399559021,8.2,69.0,1.0
176.0,0.9945869445800781,0.002356290817260742,5.0,69.0,0.0
48.0,0.34682542085647583,0.9400258660316467,7.8,69.0,1.0
42.0,0.7792176008224487,0.6607968807220459,7.7,69.0,1.0
38.0,0.9927869439125061,0.05737411975860596,8.2,69.0,1.0
0.0,0.9989707469940186,0.013207852840423584,8.3,69.0,1.0
0.0,0.9962071180343628,0.001341491937637329,5.3,69.0,0.0
278.0,0.8576493263244629,0.5082502961158752,8.0,69.0,1.0
79.0,0.5590685606002808,0.749122142791748,5.5,69.0,0.0
21.0,0.019309937953948975,0.9959629774093628,4.8,69.0,0.0
36.0,0.9989125728607178,0.009988099336624146,5.5,69.0,0.0
60.0,0.9616129398345947,0.3160209059715271,8.0,69.0,1.0
28.0,0.02910381555557251,0.9900187253952026,8.0,69.0,1.0
0.0,0.9276859760284424,0.37820643186569214,5.5,69.0,0.0
22.0,0.5494087338447571,0.8908464908599854,8.0,69.0,1.0
219.0,0.9974076747894287,0.009018957614898682,5.3,69.0,0.0
100.0,0.8821898698806763,0.24390804767608643,3.8,68.0,0.0
26.0,0.9779362678527832,0.1290569305419922,8.6,68.0,1.0
43.0,0.10538402199745178,0.976604700088501,5.3,68.0,0.0
36.0,0.9981793165206909,0.017813682556152344,8.5,68.0,1.0
35.0,0.9352101683616638,0.2965502142906189,7.8,68.0,1.0
50.0,0.01928076148033142,0.994903564453125,7.7,68.0,1.0
36.0,0.022228151559829712,0.9932876229286194,5.3,68.0,0.0
70.0,0.9267318248748779,0.40509262681007385,3.5,68.0,0.0
70.0,0.3448656499385834,0.9263070821762085,5.1,68.0,0.0
68.0,0.7675414085388184,0.5159080028533936,7.4,68.0,1.0
48.0,0.043073683977127075,0.9930143356323242,8.1,68.0,1.0
209.0,0.9891753196716309,0.025416970252990723,5.4,68.0,0.0
40.0,0.2636664807796478,0.9144678711891174,7.8,67.0,1.0
68.0,0.9827979803085327,0.07909145951271057,7.5,67.0,1.0
70.0,0.6266800165176392,0.7770305871963501,7.5,67.0,1.0
21.0,0.9819775819778442,0.09018060564994812,7.9,67.0,1.0
0.0,0.4799550175666809,0.8907274007797241,7.6,67.0,1.0
68.0,0.21036866307258606,0.8569420576095581,5.0,67.0,0.0
31.0,0.019818484783172607,0.9941602945327759,7.6,67.0,1.0
90.0,0.6032148003578186,0.6139017939567566,4.8,67.0,0.0
90.0,0.9783807992935181,0.13207125663757324,7.4,67.0,1.0
50.0,0.9932720065116882,0.05642235279083252,7.5,67.0,1.0
36.0,0.980248212814331,0.049448609352111816,7.9,67.0,1.0
40.0,0.6191160082817078,0.767996072769165,4.6,67.0,0.0
28.0,0.20279169082641602,0.9252679347991943,7.4,67.0,1.0
21.0,0.18442103266716003,0.9613932967185974,7.7,67.0,1.0
36.0,0.06780198216438293,0.9761271476745605,7.7,66.0,1.0
48.0,0.5233123898506165,0.8403385877609253,8.3,66.0,1.0
36.0,0.9369786381721497,0.366826593875885,8.3,66.0,1.0
28.0,0.019779562950134277,0.9968527555465698,7.6,66.0,1.0
67.0,0.35486316680908203,0.8178902864456177,7.2,66.0,1.0
68.0,0.9950758218765259,0.0173681378364563,2.9,66.0,0.0
25.0,0.03462323546409607,0.9955549240112305,7.6,66.0,1.0
37.0,0.021217256784439087,0.9942803382873535,7.9,66.0,1.0
70.0,0.7815593481063843,0.6830847263336182,7.5,66.0,1.0
69.0,0.3703951835632324,0.849522054195404,7.6,66.0,1.0
36.0,0.925451397895813,0.24296405911445618,7.6,66.0,1.0
70.0,0.8377355337142944,0.2016645073890686,8.1,66.0,1.0
68.0,0.7703045010566711,0.5724415183067322,7.2,66.0,1.0
89.0,0.06788507103919983,0.9776749610900879,7.5,66.0,1.0
22.0,0.08493062853813171,0.9790773391723633,7.9,66.0,1.0
36.0,0.9412962794303894,0.05766791105270386,6.9,65.0,1.0
135.0,0.02565068006515503,0.9949442744255066,7.4,65.0,1.0
79.0,0.6208074688911438,0.6756042242050171,7.8,65.0,1.0
58.0,0.9851206541061401,0.057812631130218506,6.9,65.0,1.0
68.0,0.022743403911590576,0.9919942617416382,7.1,65.0,1.0
50.0,0.000606536865234375,0.999902606010437,7.8,65.0,1.0
163.0,0.059332042932510376,0.9915260076522827,7.8,65.0,1.0
32.0,0.04043588042259216,0.9885246753692627,4.6,65.0,0.0
149.0,0.9929593801498413,0.004693895578384399,7.8,65.0,1.0
68.0,0.09655046463012695,0.9703176021575928,7.7,65.0,1.0
28.0,0.9472004175186157,0.16194945573806763,6.9,65.0,1.0
28.0,0.9293038249015808,0.24163180589675903,7.4,65.0,1.0
68.0,0.2072526216506958,0.9326143860816956,4.6,65.0,0.0
21.0,0.8954628109931946,0.4483082890510559,3.7,65.0,0.0
126.0,0.17723822593688965,0.9753866195678711,7.1,65.0,1.0
37.0,0.9998779892921448,1.9242579583078623e-05,1.5,65.0,0.0
36.0,0.018924415111541748,0.992681622505188,6.8,64.0,1.0
0.0,0.0836251974105835,0.981561005115509,6.6,64.0,1.0
15.0,0.2601286470890045,0.9094864130020142,7.2,64.0,1.0
43.0,0.1385277509689331,0.9759936928749084,7.4,64.0,1.0
28.0,0.4427953362464905,0.8080525398254395,7.0,64.0,1.0
48.0,0.41843748092651367,0.8940551280975342,7.0,64.0,1.0
98.0,0.9207143187522888,0.06340295076370239,6.8,64.0,1.0
40.0,0.9834866523742676,0.15105393528938293,7.3,64.0,1.0
19.0,0.9771246910095215,0.08568301796913147,7.8,64.0,1.0
50.0,0.07721126079559326,0.9778319001197815,7.2,64.0,1.0
39.0,0.9806365370750427,0.12120425701141357,7.0,64.0,1.0
39.0,0.004570126533508301,0.9992049932479858,6.9,64.0,1.0
49.0,0.999136209487915,0.000258028507232666,4.3,64.0,0.0
48.0,0.9111049175262451,0.18825486302375793,7.5,64.0,1.0
65.0,0.20755469799041748,0.970680832862854,6.9,64.0,1.0
68.0,0.03429633378982544,0.9903244972229004,6.8,64.0,1.0
37.0,0.09260964393615723,0.969076931476593,7.5,64.0,1.0
98.0,0.2860232889652252,0.9167977571487427,2.1,64.0,0.0
48.0,0.18133720755577087,0.9537593126296997,4.0,63.0,0.0
68.0,0.9383620023727417,0.4306927025318146,4.2,63.0,0.0
36.0,0.19105154275894165,0.9557082653045654,7.5,63.0,1.0
37.0,0.24946391582489014,0.9431471824645996,6.8,63.0,1.0
28.0,0.05588209629058838,0.9899706840515137,7.6,63.0,1.0
22.0,0.9516951441764832,0.11290940642356873,6.7,63.0,1.0
15.0,0.05427280068397522,0.9916964769363403,6.6,63.0,1.0
68.0,0.8839511275291443,0.3723418712615967,6.5,63.0,1.0
36.0,0.9735572338104248,0.07926201820373535,6.5,63.0,1.0
68.0,0.0032619833946228027,0.9995101690292358,4.0,63.0,0.0
36.0,0.02311992645263672,0.9905727505683899,7.4,63.0,1.0
21.0,0.03716760873794556,0.9921408891677856,7.6,63.0,1.0
21.0,0.9977009296417236,0.021235525608062744,7.0,63.0,1.0
37.0,0.1057056188583374,0.9754773378372192,6.6,62.0,1.0
179.0,0.6885856986045837,0.7277828454971313,7.6,62.0,1.0
88.0,0.27442222833633423,0.9360615015029907,6.4,62.0,1.0
188.0,0.09685620665550232,0.9759218692779541,3.7,62.0,0.0
78.0,0.731580376625061,0.3956431746482849,7.1,62.0,1.0
99.0,0.18927502632141113,0.944656491279602,7.6,62.0,1.0
42.0,0.8704644441604614,0.3428173363208771,3.6,62.0,0.0
36.0,0.0013830363750457764,0.9997659921646118,6.4,62.0,1.0
60.0,0.9723323583602905,0.166033536195755,6.4,62.0,1.0
36.0,0.3300934433937073,0.9130324125289917,6.8,62.0,1.0
90.0,0.43883588910102844,0.8229223489761353,7.3,62.0,1.0
50.0,0.013869762420654297,0.9957696795463562,2.3,62.0,0.0
36.0,0.9955060482025146,0.020167678594589233,7.5,62.0,1.0
48.0,0.8683249950408936,0.25922858715057373,7.3,62.0,1.0
88.0,0.01234409213066101,0.9965685606002808,7.4,62.0,1.0
38.0,0.8078570365905762,0.6055682301521301,7.6,62.0,1.0
43.0,0.009908020496368408,0.997869610786438,7.4,62.0,1.0
42.0,0.6816006898880005,0.7801588773727417,6.5,62.0,1.0
50.0,0.02185612916946411,0.9905494451522827,6.1,61.0,1.0
158.0,0.004590272903442383,0.9988546371459961,7.5,61.0,1.0
68.0,0.023714840412139893,0.9910008311271667,3.1,61.0,0.0
18.0,0.029312312602996826,0.9959527850151062,6.6,61.0,1.0
36.0,0.014305084943771362,0.9961199760437012,6.9,61.0,1.0
139.0,0.006567418575286865,0.9984153509140015,6.2,61.0,1.0
88.0,0.356331467628479,0.8062126040458679,6.8,61.0,1.0
36.0,0.17762881517410278,0.9478955864906311,6.8,61.0,1.0
37.0,0.8224803805351257,0.34474802017211914,6.8,61.0,1.0
36.0,0.17520269751548767,0.9460278749465942,7.4,61.0,1.0
29.0,0.04870480298995972,0.9841181039810181,8.8,61.0,1.0
32.0,0.008733510971069336,0.997833251953125,7.4,61.0,1.0
139.0,0.9909894466400146,0.0066645145416259766,3.4,61.0,0.0
37.0,0.03232881426811218,0.9904968738555908,7.0,61.0,1.0
11.0,0.04155662655830383,0.9847937822341919,6.2,61.0,1.0
37.0,0.2934335470199585,0.950485110282898,7.1,61.0,1.0
21.0,0.002582460641860962,0.9993959665298462,7.3,61.0,1.0
48.0,0.03387558460235596,0.9905475378036499,6.7,60.0,1.0
78.0,0.42194849252700806,0.7628352642059326,5.9,60.0,1.0
70.0,0.015398472547531128,0.9971461296081543,7.3,60.0,1.0
28.0,0.004824519157409668,0.9988958239555359,7.6,60.0,1.0
44.0,0.8732532262802124,0.5531089305877686,7.5,60.0,1.0
42.0,0.18297499418258667,0.9241914749145508,7.6,60.0,1.0
41.0,0.08173426985740662,0.9758621454238892,6.4,60.0,1.0
21.0,0.07289350032806396,0.9835865497589111,6.1,60.0,1.0
48.0,0.3658685088157654,0.8684396743774414,7.0,60.0,1.0
139.0,0.8987847566604614,0.5210319757461548,8.1,60.0,1.0
70.0,0.02233213186264038,0.9961051344871521,5.9,59.0,1.0
38.0,0.003542572259902954,0.999549388885498,7.2,59.0,1.0
36.0,0.028056800365447998,0.9913747310638428,8.3,59.0,1.0
70.0,0.018225520849227905,0.9963993430137634,6.7,59.0,1.0
36.0,0.044457465410232544,0.9924712181091309,7.2,59.0,1.0
25.0,0.9818459749221802,0.15474238991737366,6.2,59.0,1.0
90.0,0.07569676637649536,0.9806034564971924,6.1,59.0,1.0
110.0,0.011199086904525757,0.9967184066772461,7.2,59.0,1.0
36.0,0.0014360249042510986,0.9997562170028687,7.4,59.0,1.0
36.0,0.004128873348236084,0.9994399547576904,6.0,59.0,1.0
115.0,0.7094085812568665,0.726719856262207,6.9,59.0,1.0
68.0,0.43423596024513245,0.9030113816261292,6.0,59.0,1.0
28.0,0.05241823196411133,0.9811029434204102,6.6,59.0,1.0
43.0,0.05505108833312988,0.9836606979370117,6.0,59.0,1.0
176.0,0.18359962105751038,0.9735435247421265,6.2,58.0,1.0
21.0,0.024103254079818726,0.9916331768035889,7.5,58.0,1.0
48.0,0.008156150579452515,0.996566891670227,6.9,58.0,1.0
28.0,0.09342005848884583,0.9693244099617004,6.1,58.0,1.0
88.0,0.08057212829589844,0.9819201827049255,6.7,58.0,1.0
64.0,0.026924967765808105,0.9982616901397705,6.1,58.0,1.0
36.0,0.03134763240814209,0.9911545515060425,7.7,58.0,1.0
48.0,0.0044678449630737305,0.9990618228912354,6.5,58.0,1.0
37.0,0.02103900909423828,0.9934020042419434,7.0,58.0,1.0
88.0,0.30644553899765015,0.9282817840576172,8.4,58.0,1.0
64.0,0.0008556246757507324,0.9999185800552368,5.2,57.0,1.0
43.0,0.3777000904083252,0.9011704921722412,5.7,57.0,1.0
79.0,0.9857410192489624,0.02336066961288452,6.8,57.0,1.0
49.0,0.011578768491744995,0.9983543157577515,5.9,57.0,1.0
70.0,0.144841730594635,0.9703811407089233,6.8,57.0,1.0
70.0,0.6816892623901367,0.8079712390899658,7.5,57.0,1.0
31.0,0.1525108814239502,0.9431904554367065,6.4,57.0,1.0
21.0,0.0928460955619812,0.9729708433151245,5.7,57.0,1.0
36.0,0.004687786102294922,0.9989683628082275,7.5,57.0,1.0
36.0,0.0027899742126464844,0.9993876218795776,8.2,57.0,1.0
36.0,0.0020010769367218018,0.999670147895813,5.9,57.0,1.0
62.0,0.014966696500778198,0.9976470470428467,5.2,56.0,1.0
78.0,0.0010666847229003906,0.9998422861099243,6.7,56.0,1.0
21.0,0.32274627685546875,0.9082351922988892,6.6,56.0,1.0
36.0,0.059339553117752075,0.9787585735321045,7.5,56.0,1.0
70.0,0.4776808023452759,0.8162025213241577,5.6,56.0,1.0
36.0,0.0014953315258026123,0.9997438192367554,5.9,56.0,1.0
294.0,0.22546523809432983,0.9538384675979614,6.3,56.0,1.0
25.0,7.396531873382628e-05,0.9999940395355225,6.9,56.0,1.0
32.0,0.005655616521835327,0.9988552331924438,5.4,55.0,1.0
43.0,0.02386227250099182,0.9926404356956482,7.1,55.0,1.0
88.0,0.8892403841018677,0.5162464380264282,5.4,55.0,1.0
42.0,0.6987371444702148,0.7982505559921265,6.1,55.0,1.0
31.0,0.008415758609771729,0.9982204437255859,6.9,55.0,1.0
28.0,0.24963504076004028,0.9471906423568726,6.6,55.0,1.0
36.0,0.018526852130889893,0.9961148500442505,5.5,55.0,1.0
48.0,0.6149278283119202,0.7947974801063538,6.3,55.0,1.0
36.0,0.00863581895828247,0.9979103803634644,5.8,55.0,1.0
48.0,0.0170629620552063,0.9959678649902344,5.8,55.0,1.0
31.0,0.006967276334762573,0.9986811876296997,7.2,55.0,1.0
34.0,0.014486461877822876,0.9963586330413818,6.8,54.0,1.0
15.0,0.027563869953155518,0.9930297136306763,5.6,54.0,1.0
18.0,0.014472007751464844,0.9950109720230103,4.8,54.0,1.0
64.0,0.00020235776901245117,0.9999883770942688,5.8,54.0,1.0
25.0,0.02878221869468689,0.9901878237724304,7.9,53.0,1.0
68.0,0.006133735179901123,0.9991008043289185,6.9,53.0,1.0
48.0,0.098650723695755,0.9952312707901001,7.1,52.0,1.0
15.0,0.0010396242141723633,0.9998438954353333,7.5,52.0,1.0
36.0,0.02493688464164734,0.9968336820602417,5.9,52.0,1.0
48.0,0.08435696363449097,0.9809122085571289,6.4,52.0,1.0
68.0,0.0002924203872680664,0.9999678134918213,6.7,52.0,1.0
70.0,0.0018544793128967285,0.9996921420097351,5.6,52.0,1.0
34.0,0.48745256662368774,0.8630625009536743,7.6,51.0,1.0
90.0,0.00016099214553833008,0.9999935030937195,5.8,51.0,1.0
90.0,0.0028716623783111572,0.9992873668670654,7.2,51.0,1.0
62.0,0.0506226122379303,0.985467791557312,7.4,51.0,1.0
48.0,0.26188427209854126,0.9383523464202881,5.7,50.0,1.0
48.0,0.4224030673503876,0.8920847177505493,5.3,50.0,1.0
11.0,0.0030477046966552734,0.9993582963943481,6.4,50.0,1.0
88.0,0.01893708109855652,0.9927934408187866,5.9,49.0,1.0
48.0,0.010251373052597046,0.9967702031135559,3.5,49.0,1.0
28.0,0.17598921060562134,0.9593052864074707,5.5,49.0,1.0
68.0,0.0029040873050689697,0.9993394613265991,3.1,48.0,1.0
70.0,0.002953052520751953,0.9993529319763184,5.2,48.0,1.0
54.0,0.002212435007095337,0.9998350143432617,5.8,47.0,1.0
68.0,0.1294707953929901,0.9656583666801453,4.1,47.0,1.0
68.0,0.012929439544677734,0.9952964186668396,5.0,47.0,1.0
50.0,0.0007495880126953125,0.999953031539917,4.2,47.0,1.0
38.0,0.9184318780899048,0.47056928277015686,1.7,47.0,1.0
70.0,0.06124451756477356,0.9891248345375061,4.7,46.0,1.0
36.0,0.012202054262161255,0.9961346983909607,5.8,46.0,1.0
45.0,0.016792118549346924,0.9936476349830627,8.2,46.0,1.0
68.0,0.0030543506145477295,0.9996746778488159,5.4,45.0,1.0
36.0,0.9979028105735779,0.020205050706863403,3.0,45.0,1.0
112.0,0.014060407876968384,0.9987552762031555,3.5,45.0,1.0
89.0,0.014061838388442993,0.9954434633255005,4.0,44.0,1.0
68.0,0.3448067903518677,0.9032162427902222,7.2,44.0,1.0
127.0,0.1010735034942627,0.9724553823471069,5.4,42.0,1.0
30.0,0.0027971267700195312,0.9993209838867188,4.1,42.0,1.0
36.0,0.001278221607208252,0.9997926950454712,4.2,41.0,1.0
49.0,0.002176910638809204,0.9998047351837158,4.2,41.0,1.0
70.0,0.027797937393188477,0.9963568449020386,4.7,40.0,1.0
69.0,0.6389577388763428,0.826167106628418,4.9,40.0,1.0
90.0,0.016384214162826538,0.9976020455360413,4.7,38.0,1.0
88.0,0.012070238590240479,0.9981764554977417,2.1,37.0,1.0
88.0,0.006971269845962524,0.9993005990982056,3.2,33.0,1.0
21.0,0.019922316074371338,0.9927037954330444,5.7,32.0,1.0
18.0,0.038289785385131836,0.9897518754005432,3.4,29.0,1.0
40.0,0.000304490327835083,0.9999773502349854,3.0,24.0,1.0
36.0,0.06695938110351562,0.993089497089386,3.0,23.0,1.0
